Latitude,Longitude
31.799539,35.490151
31.799768,35.489731
31.7999,35.4895
31.799867,35.489494
31.799957,35.48923
31.800049,35.488896
31.8001,35.48861
31.800127,35.488357
31.800124,35.488156
31.80019,35.486956
31.800335,35.484454
31.800408,35.48335
31.800508,35.481343
31.80083,35.475927
31.800844,35.474843
31.800851,35.474362
31.8009,35.474
31.80097,35.465091
31.801424,35.454158
31.801475,35.452803
31.801492,35.452346
31.801508,35.451812
31.8016,35.4517
31.801602,35.450101
31.801614,35.44926
31.801579,35.448658
31.801435,35.448001
31.801388,35.447789
31.801322,35.447542
31.801218,35.447231
31.801074,35.446863
31.800792,35.446215
31.80073,35.44611
31.800601,35.445839
31.80051,35.445658
31.800235,35.445229
31.799932,35.444679
31.799727,35.444162
31.799603,35.443653
31.799522,35.443111
31.799495,35.44257
31.799551,35.441973
31.799642,35.441497
31.799822,35.440932
31.800066,35.44023
31.800141,35.44002
31.800231,35.439665
31.800308,35.439221
31.800336,35.438842
31.800337,35.438438
31.800303,35.438042
31.800249,35.437687
31.80016,35.437323
31.80003,35.436903
31.799679,35.436127
31.799515,35.435779
31.799212,35.435117
31.799109,35.434801
31.798979,35.434308
31.798932,35.433993
31.798884,35.433501
31.798885,35.432992
31.798935,35.431999
31.799006,35.431119
31.799022,35.430497
31.799001,35.43011
31.798933,35.42952
31.798803,35.428922
31.798604,35.42826
31.798467,35.427912
31.798228,35.427377
31.7982,35.4271
31.797895,35.426631
31.797463,35.425662
31.797086,35.42484
31.796845,35.424242
31.796688,35.423717
31.796585,35.42316
31.796517,35.42261
31.796497,35.422126
31.796519,35.421536
31.796596,35.420899
31.796714,35.42031
31.797361,35.417331
31.797638,35.416145
31.797764,35.415516
31.797937,35.414902
31.798069,35.414475
31.798173,35.414225
31.798366,35.413837
31.798595,35.413442
31.799016,35.412789
31.79986,35.411491
31.800136,35.411047
31.80033,35.410709
31.800455,35.410402
31.800579,35.410079
31.800704,35.409708
31.800815,35.409256
31.800996,35.408441
31.801662,35.405592
31.801808,35.404995
31.801947,35.404503
31.802057,35.404228
31.802154,35.404002
31.802279,35.403785
31.802403,35.403583
31.802569,35.403374
31.802728,35.403164
31.802928,35.402971
31.80317,35.402761
31.804931,35.401376
31.805711,35.400788
31.806457,35.4002
31.806795,35.399886
31.807071,35.399563
31.807279,35.399273
31.807465,35.398926
31.807604,35.398636
31.807832,35.397926
31.807985,35.397159
31.808229,35.3959
31.80868,35.393607
31.808777,35.393211
31.808868,35.392913
31.809103,35.392356
31.809365,35.391888
31.809587,35.391566
31.809822,35.391292
31.810049,35.391082
31.810391,35.390808
31.81049,35.390754
31.810774,35.390599
31.811068,35.390454
31.811426,35.390358
31.811826,35.390278
31.812433,35.390198
31.814944,35.389848
31.816779,35.38961
31.81842,35.389387
31.818619,35.389356
31.818834,35.389323
31.818919,35.389305
31.819227,35.389203
31.8194,35.3892
31.819717,35.389001
31.820187,35.388744
31.820532,35.388405
31.820891,35.388018
31.82114,35.387647
31.821389,35.387147
31.821528,35.386744
31.821666,35.386259
31.82175,35.385613
31.821764,35.385129
31.821724,35.384579
31.8216,35.383998
31.821408,35.38348
31.821092,35.382704
31.820707,35.381799
31.820171,35.380587
31.819332,35.378663
31.81837,35.376448
31.817853,35.375249
31.817332,35.374039
31.816947,35.373126
31.816713,35.372584
31.816543,35.372177
31.816332,35.371657
31.816175,35.371263
31.816014,35.370825
31.81589,35.370412
31.815667,35.369688
31.815502,35.368988
31.815362,35.368196
31.8153,35.36772
31.815268,35.367263
31.81526,35.36669
31.815269,35.366014
31.815295,35.365378
31.815343,35.364897
31.815358,35.364693
31.815383,35.364513
31.815446,35.364139
31.815513,35.363892
31.815617,35.363557
31.815733,35.363163
31.816006,35.362435
31.816029,35.362374
31.816081,35.362234
31.816566,35.361023
31.816732,35.36059
31.816874,35.360124
31.816928,35.359862
31.816966,35.359619
31.81699,35.359295
31.817001,35.358967
31.817004,35.358657
31.816992,35.358438
31.816963,35.358176
31.816868,35.357734
31.816757,35.35734
31.816616,35.356951
31.816507,35.356679
31.815663,35.354846
31.81548,35.354442
31.81534,35.354116
31.815145,35.353645
31.815021,35.353246
31.814914,35.352867
31.814823,35.352478
31.814555,35.35082
31.814439,35.349894
31.814392,35.349499
31.81438,35.349415
31.814325,35.349042
31.814286,35.348783
31.8143,35.3486
31.813939,35.345676
31.813795,35.344918
31.813678,35.344395
31.813489,35.343729
31.813256,35.34316
31.813044,35.342722
31.812827,35.342304
31.812521,35.341833
31.812114,35.341284
31.811697,35.340696
31.811346,35.340231
31.811095,35.339891
31.810823,35.339519
31.810533,35.339133
31.810271,35.338734
31.810032,35.33829
31.809871,35.337891
31.809698,35.33744
31.809515,35.336819
31.809326,35.335774
31.809071,35.3342
31.808761,35.332292
31.808456,35.330548
31.808312,35.329843
31.808117,35.329215
31.807928,35.328745
31.807633,35.328091
31.807243,35.327457
31.806933,35.326988
31.806834,35.326853
31.806484,35.32643
31.806231,35.326161
31.806159,35.326084
31.805807,35.325767
31.804469,35.324734
31.804394,35.324677
31.804303,35.324572
31.804222,35.324473
31.804056,35.32427
31.804,35.3242
31.803773,35.323946
31.803596,35.323721
31.803367,35.32339
31.803205,35.323153
31.803048,35.322905
31.802948,35.322735
31.802862,35.322571
31.802726,35.322307
31.802552,35.321933
31.802393,35.321576
31.802243,35.321214
31.802099,35.32081
31.801983,35.320471
31.801886,35.320149
31.801449,35.31858
31.801152,35.317525
31.800842,35.316443
31.800539,35.315274
31.800208,35.31409
31.79999,35.313257
31.799925,35.313028
31.79984,35.31271
31.79978,35.312429
31.799736,35.312157
31.799698,35.311831
31.799674,35.311549
31.799669,35.31146
31.799667,35.311168
31.799671,35.311
31.7997,35.3109
31.799677,35.310834
31.799688,35.310672
31.799708,35.310407
31.799738,35.310196
31.799764,35.310034
31.799837,35.309685
31.800018,35.309004
31.800173,35.308414
31.800283,35.307983
31.800311,35.307842
31.80034,35.307689
31.800364,35.307503
31.800383,35.307312
31.800394,35.307069
31.800393,35.306873
31.800388,35.306705
31.800363,35.30642
31.800336,35.306213
31.800282,35.305926
31.800241,35.305749
31.800204,35.305612
31.800159,35.305463
31.800048,35.305135
31.799869,35.304609
31.799736,35.304203
31.799648,35.303956
31.799553,35.303708
31.799466,35.303498
31.799347,35.303237
31.798804,35.302158
31.798608,35.301762
31.798434,35.301431
31.798343,35.301267
31.798273,35.301154
31.798096,35.300917
31.797886,35.300692
31.797774,35.300589
31.79765,35.300482
31.797545,35.300404
31.797438,35.300334
31.79728,35.300238
31.797035,35.300104
31.796656,35.299899
31.796397,35.299758
31.796111,35.299595
31.795922,35.299482
31.795595,35.299276
31.795219,35.299033
31.794639,35.298627
31.793443,35.297693
31.793205,35.297502
31.792702,35.297114
31.791918,35.296494
31.791536,35.296201
31.790736,35.29557
31.790516,35.295394
31.7902,35.295131
31.789642,35.294647
31.789575,35.294598
31.788711,35.293877
31.7884,35.293613
31.788164,35.293416
31.788026,35.2933
31.787435,35.292796
31.786311,35.291695
31.785332,35.290764
31.785052,35.290496
31.784805,35.290248
31.784677,35.290096
31.784568,35.289945
31.784469,35.289767
31.78438,35.289574
31.784308,35.289379
31.784261,35.28921
31.784234,35.289075
31.784221,35.288972
31.784197,35.288632
31.78416,35.287975
31.784126,35.287396
31.784047,35.28641
31.783998,35.284638
31.783983,35.284143
31.78398,35.283742
31.783992,35.283385
31.784037,35.283059
31.784125,35.282675
31.78424,35.282327
31.784366,35.282055
31.784579,35.281712
31.784761,35.281497
31.784872,35.281366
31.785058,35.281175
31.785365,35.280954
31.785676,35.280748
31.785994,35.28055
31.786326,35.280324
31.786737,35.280078
31.787057,35.279895
31.787378,35.279668
31.787751,35.279322
31.788023,35.278996
31.788286,35.278562
31.788525,35.278001
31.788623,35.277543
31.78867,35.277137
31.788674,35.27693
31.788664,35.276599
31.788602,35.276179
31.788562,35.275989
31.788481,35.275728
31.788332,35.275367
31.788041,35.274815
31.787758,35.274334
31.787271,35.273513
31.786798,35.272764
31.786102,35.271642
31.785694,35.270973
31.784758,35.269436
31.784223,35.268592
31.783967,35.268172
31.783765,35.267831
31.783676,35.267653
31.78358,35.267467
31.783463,35.267199
31.783327,35.266817
31.783225,35.266438
31.78316,35.266128
31.783111,35.265795
31.783092,35.265593
31.783073,35.265259
31.783119,35.264931
31.783151,35.264712
31.783196,35.264487
31.783269,35.264168
31.783379,35.26381
31.783421,35.263662
31.78345,35.263561
31.783506,35.263375
31.78354,35.263261
31.783572,35.263131
31.783634,35.262866
31.783655,35.262823
31.784025,35.262314
31.784046,35.262279
31.784156,35.262115
31.784215,35.262027
31.784315,35.26191
31.784476,35.261721
31.784839,35.261416
31.785106,35.261202
31.785254,35.261099
31.785596,35.260901
31.786026,35.260662
31.786239,35.26056
31.786443,35.260494
31.786838,35.260389
31.787404,35.260292
31.788008,35.26016
31.788177,35.260118
31.788313,35.260074
31.788573,35.259996
31.788792,35.259939
31.789434,35.259753
31.790004,35.25958
31.79408,35.258436
31.795019,35.258196
31.796414,35.257857
31.796875,35.257739
31.797221,35.257647
31.797313,35.257628
31.797656,35.257571
31.799902,35.257045
31.800408,35.25692
31.801063,35.256753
31.801696,35.256439
31.802242,35.255993
31.802418,35.255795
31.802602,35.25554
31.802771,35.25526
31.802914,35.254949
31.802998,35.254692
31.803087,35.254118
31.803119,35.253751
31.803114,35.253417
31.803077,35.253009
31.803017,35.252497
31.802907,35.251861
31.802312,35.248071
31.802319,35.247313
31.802348,35.247022
31.80247,35.246566
31.802701,35.245988
31.802932,35.245621
31.803242,35.245288
31.803599,35.244976
31.804161,35.244668
31.804935,35.244311
31.806329,35.243612
31.806619,35.243464
31.806965,35.243228
31.807296,35.242886
31.807563,35.242565
31.807743,35.242258
31.807792,35.24217
31.807853,35.242055
31.807934,35.241882
31.808002,35.241713
31.808043,35.241599
31.808085,35.241476
31.80813,35.24133
31.80816,35.24122
31.808198,35.241036
31.808232,35.240864
31.808262,35.240689
31.80829,35.240505
31.808319,35.240263
31.808325,35.240184
31.808337,35.240038
31.80834,35.239968
31.808339,35.239907
31.808337,35.239843
31.808333,35.239723
31.808325,35.239588
31.808303,35.239415
31.808271,35.239222
31.808117,35.238423
31.808042,35.237995
31.808011,35.237675
31.808007,35.237392
31.808025,35.237154
31.808062,35.236754
31.808106,35.236352
31.808107,35.2362
31.808091,35.236027
31.808074,35.235898
31.808065,35.235818
31.808058,35.235772
31.808043,35.23572
31.808014,35.235653
31.807959,35.235519
31.807893,35.235385
31.807856,35.235325
31.807818,35.235279
31.807779,35.235235
31.807682,35.235145
31.807552,35.235052
31.807422,35.234987
31.807263,35.234923
31.807047,35.234843
31.806922,35.234783
31.806827,35.234716
31.806737,35.234631
31.806673,35.234543
31.806622,35.234456
31.806585,35.234367
31.806531,35.234222
31.806485,35.233849
31.8065,35.2337
31.8065,35.233548
31.806474,35.233009
31.806433,35.232629
31.806418,35.232351
31.806357,35.23201
31.806335,35.231701
31.806297,35.231476
31.806286,35.231211
31.806264,35.230875
31.806264,35.23053
31.806333,35.229726
31.806361,35.229464
31.806599,35.227843
31.806648,35.227509
31.806676,35.227269
31.806682,35.227168
31.806695,35.226953
31.806718,35.226338
31.806714,35.225908
31.806691,35.225526
31.806635,35.225167
31.806565,35.224698
31.806454,35.224072
31.806328,35.22356
31.805933,35.221686
31.805828,35.221077
31.805765,35.220651
31.805737,35.22031
31.805732,35.220013
31.805754,35.219691
31.805773,35.219344
31.805837,35.218832
31.805957,35.218343
31.806037,35.218037
31.806276,35.217295
31.806332,35.217107
31.80648,35.216613
31.806771,35.215666
31.806881,35.215238
31.807091,35.214338
31.807148,35.213999
31.807471,35.212443
31.807846,35.210898
31.808051,35.210057
31.808488,35.208551
31.808541,35.208318
31.808574,35.208199
31.808742,35.207855
31.808834,35.207723
31.808925,35.207635
31.809026,35.207568
31.809112,35.207521
31.809227,35.207496
31.809321,35.207496
31.809407,35.207509
31.809515,35.207534
31.809623,35.207593
31.809709,35.207664
31.809781,35.207753
31.809846,35.207867
31.8099,35.207997
31.809918,35.208115
31.809925,35.208216
31.809921,35.208326
31.809882,35.208443
31.809824,35.208566
31.809759,35.208667
31.809587,35.208806
31.809479,35.208843
31.809364,35.20886
31.809227,35.208839
31.809112,35.20878
31.808994,35.208709
31.808792,35.20854
31.808541,35.208318
31.80811,35.207924
31.808007,35.207831
31.807903,35.207736
31.807365,35.207283
31.805504,35.205654
31.805372,35.205549
31.805217,35.205426
31.805103,35.205345
31.80497,35.205263
31.804786,35.205158
31.804681,35.205104
31.804565,35.205057
31.804462,35.205016
31.804344,35.204976
31.804244,35.204942
31.804135,35.204915
31.804015,35.204886
31.803813,35.204852
31.803672,35.204834
31.803405,35.204824
31.803193,35.204827
31.802399,35.204853
31.80233,35.204854
31.802146,35.204853
31.802071,35.204855
31.801984,35.204855
31.801816,35.204856
31.801683,35.204853
31.801574,35.204843
31.80148,35.204831
31.80125,35.204782
31.801024,35.204725
31.800872,35.204672
31.800721,35.204606
31.800601,35.204541
31.800459,35.204452
31.800304,35.204348
31.80021,35.204276
31.800085,35.204165
31.799988,35.204064
31.799885,35.203947
31.799808,35.203858
31.799677,35.203676
31.799555,35.203491
31.799456,35.20332
31.799402,35.203217
31.799322,35.203031
31.799261,35.202878
31.799198,35.202677
31.799162,35.202525
31.799132,35.202344
31.799114,35.202152
31.799107,35.201934
31.79911,35.201834
31.799116,35.201573
31.799122,35.201201
31.799157,35.200637
31.799145,35.200321
31.79912,35.20013
31.799069,35.199812
31.799004,35.199578
31.798934,35.199372
31.798746,35.198989
31.798455,35.198509
31.798214,35.198206
31.798027,35.198029
31.797801,35.197848
31.797624,35.197738
31.797412,35.19762
31.7972,35.197515
31.796955,35.197443
31.796715,35.197385
31.796466,35.197351
31.796197,35.197338
31.795909,35.197368
31.795672,35.197423
31.795416,35.197511
31.7942,35.198064
31.793863,35.198192
31.793586,35.198292
31.793218,35.19837
31.79283,35.198401
31.792759,35.198404
31.792675,35.198405
31.79261,35.198401
31.792156,35.198362
31.791969,35.198352
31.791877,35.198349
31.791799,35.198349
31.791502,35.198368
31.791274,35.19838
31.79117,35.198374
31.791113,35.198367
31.791084,35.198361
31.791053,35.19835
31.791023,35.198335
31.790983,35.198309
31.790949,35.198282
31.790916,35.198247
31.790892,35.198209
31.790874,35.198177
31.790857,35.198135
31.790839,35.198082
31.790829,35.198036
31.790824,35.197992
31.790823,35.197934
31.790828,35.197884
31.790845,35.19782
31.790862,35.197774
31.790887,35.197727
31.79093,35.197667
31.790963,35.197629
31.791024,35.197571
31.791186,35.197396
31.791234,35.197279
31.791244,35.197231
31.791247,35.197204
31.79125,35.197167
31.791249,35.19713
31.79124,35.197075
31.791228,35.19704
31.791214,35.197
31.791131,35.196865
31.79104,35.196696
31.790736,35.197032
31.790622,35.197178
31.790444,35.197445
31.789749,35.198745
31.789693,35.198837
31.789591,35.198985
31.789514,35.199077
31.789416,35.199184
31.789179,35.199374
31.789091,35.199474
31.78913,35.199588
31.789176,35.199695
31.789195,35.199734
31.789223,35.199802
31.789264,35.199904
31.789325,35.200003
31.789408,35.200113
31.789466,35.200157
31.789519,35.200187
31.789572,35.200213
31.789644,35.200246
31.789762,35.200295
31.789871,35.200342
31.789964,35.200388
31.790009,35.200415
31.790084,35.200467
31.790163,35.200547
31.790201,35.200587
31.790484,35.201042
31.790528,35.201123
31.790547,35.201168
31.790183,35.201574
31.78998,35.201862
31.789956,35.201896
31.789611,35.202397
31.789603,35.202395
31.789588,35.202393
31.789573,35.202394
31.789558,35.202397
31.789433,35.202292
31.789361,35.202246
31.789331,35.202231
31.789307,35.202223
31.789279,35.202216
31.789266,35.202217
31.789252,35.20222
31.789238,35.202227
31.789227,35.202236
31.789219,35.202248
31.789213,35.20226
31.78919,35.202322
31.789158,35.202422
31.7891,35.2025
31.789113,35.202535
